table_name,field_name,family,applicability,league_id,league_name,season,applicable_records,non_null_records,non_null_rate_pct,blank_string_records,zero_records,covered_matches,total_matches_in_partition,match_coverage_rate_pct,vs_benchmark_epl_same_season_delta_pct,vs_prev_season_same_league_delta_pct,first_season_seen,last_season_seen,all_null_flag,all_zero_flag,status
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,53,Ligue1,2022/2023,10771,4808,44.6384,0,2726,380,380,100.0,-0.0046,0.1857,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,53,Ligue1,2023/2024,8774,3947,44.9852,0,2247,306,306,100.0,0.568,0.3468,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,53,Ligue1,2024/2025,8795,3944,44.8437,0,2213,306,306,100.0,-1.0302,-0.1415,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,53,Ligue1,2025/2026,8784,3925,44.6835,0,2177,306,306,100.0,-2.4121,-0.1602,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,54,Bundesliga,2020/2021,8652,3896,45.0301,0,2153,306,306,100.0,-2.3318,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,54,Bundesliga,2021/2022,8775,3796,43.2593,0,2088,306,306,100.0,-3.9326,-1.7708,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,54,Bundesliga,2022/2023,8865,3813,43.0118,0,2086,306,306,100.0,-1.6312,-0.2475,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,54,Bundesliga,2023/2024,8912,3956,44.3896,0,2140,306,306,100.0,-0.0276,1.3778,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,54,Bundesliga,2024/2025,8906,4095,45.9802,0,2272,306,306,100.0,0.1063,1.5906,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,54,Bundesliga,2025/2026,8935,4084,45.7079,0,2288,306,306,100.0,-1.3877,-0.2723,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,55,SerieA,2020/2021,10842,4929,45.4621,0,2786,379,379,100.0,-1.8998,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,55,SerieA,2021/2022,10945,4948,45.2079,0,2775,380,380,100.0,-1.984,-0.2542,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,55,SerieA,2022/2023,11144,5037,45.1992,0,2818,381,381,100.0,0.5562,-0.0087,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,55,SerieA,2023/2024,11137,5110,45.8831,0,2754,380,380,100.0,1.4659,0.6839,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,55,SerieA,2024/2025,11118,4944,44.4684,0,2737,380,380,100.0,-1.4055,-1.4147,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,55,SerieA,2025/2026,11157,5004,44.8508,0,2808,380,380,100.0,-2.2448,0.3824,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,87,LaLiga,2020/2021,10842,4969,45.831,0,2800,380,380,100.0,-1.5309,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,87,LaLiga,2021/2022,11038,5110,46.2946,0,2936,380,380,100.0,-0.8973,0.4636,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,87,LaLiga,2022/2023,11032,4975,45.0961,0,2710,379,379,100.0,0.4531,-1.1985,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,87,LaLiga,2023/2024,11083,5118,46.1788,0,2810,379,379,100.0,1.7616,1.0827,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,87,LaLiga,2024/2025,11130,5088,45.7143,0,2883,380,380,100.0,-0.1596,-0.4645,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_crosses,defensive_duel_passing,OPTIONAL,87,LaLiga,2025/2026,11191,5113,45.6885,0,2874,380,380,100.0,-1.4071,-0.0258,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,47,EPL,2020/2021,9628,9628,100.0,0,198,380,380,100.0,,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,47,EPL,2021/2022,9722,9722,100.0,0,203,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,47,EPL,2022/2023,10575,10575,100.0,0,299,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,47,EPL,2023/2024,10604,10604,100.0,0,248,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,47,EPL,2024/2025,10797,10797,100.0,0,268,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,47,EPL,2025/2026,10725,10725,100.0,0,313,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,53,Ligue1,2020/2021,10730,10730,100.0,0,262,380,380,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,53,Ligue1,2021/2022,10753,10753,100.0,0,273,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,53,Ligue1,2022/2023,10771,10771,100.0,0,216,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,53,Ligue1,2023/2024,8774,8774,100.0,0,200,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,53,Ligue1,2024/2025,8795,8795,100.0,0,196,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,53,Ligue1,2025/2026,8784,8784,100.0,0,218,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,54,Bundesliga,2020/2021,8652,8652,100.0,0,253,306,306,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,54,Bundesliga,2021/2022,8775,8775,100.0,0,231,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,54,Bundesliga,2022/2023,8865,8865,100.0,0,273,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,54,Bundesliga,2023/2024,8912,8912,100.0,0,244,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,54,Bundesliga,2024/2025,8906,8906,100.0,0,285,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,54,Bundesliga,2025/2026,8935,8935,100.0,0,256,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,55,SerieA,2020/2021,10842,10842,100.0,0,216,379,379,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,55,SerieA,2021/2022,10945,10945,100.0,0,195,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,55,SerieA,2022/2023,11144,11144,100.0,0,232,381,381,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,55,SerieA,2023/2024,11137,11137,100.0,0,254,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,55,SerieA,2024/2025,11118,11118,100.0,0,238,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,55,SerieA,2025/2026,11157,11157,100.0,0,294,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,87,LaLiga,2020/2021,10842,10842,100.0,0,247,380,380,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,87,LaLiga,2021/2022,11038,11038,100.0,0,240,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,87,LaLiga,2022/2023,11032,11032,100.0,0,220,379,379,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,87,LaLiga,2023/2024,11083,11083,100.0,0,235,379,379,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,87,LaLiga,2024/2025,11130,11130,100.0,0,237,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,accurate_passes,defensive_duel_passing,REQUIRED,87,LaLiga,2025/2026,11191,11191,100.0,0,255,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,47,EPL,2020/2021,9628,9628,100.0,0,4222,380,380,100.0,,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,47,EPL,2021/2022,9722,9722,100.0,0,4411,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,47,EPL,2022/2023,10575,10575,100.0,0,5344,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,47,EPL,2023/2024,10604,10604,100.0,0,5587,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,47,EPL,2024/2025,10797,10797,100.0,0,5745,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,47,EPL,2025/2026,10725,10725,100.0,0,5209,380,380,100.0,,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,53,Ligue1,2020/2021,10730,10730,100.0,0,5219,380,380,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,53,Ligue1,2021/2022,10753,10753,100.0,0,5745,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,53,Ligue1,2022/2023,10771,10771,100.0,0,5747,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,53,Ligue1,2023/2024,8774,8774,100.0,0,4764,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,53,Ligue1,2024/2025,8795,8795,100.0,0,4839,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,53,Ligue1,2025/2026,8784,8784,100.0,0,4946,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,54,Bundesliga,2020/2021,8652,8652,100.0,0,3941,306,306,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,54,Bundesliga,2021/2022,8775,8775,100.0,0,4076,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,54,Bundesliga,2022/2023,8865,8865,100.0,0,4194,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,54,Bundesliga,2023/2024,8912,8912,100.0,0,4379,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,54,Bundesliga,2024/2025,8906,8906,100.0,0,4325,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,54,Bundesliga,2025/2026,8935,8935,100.0,0,4433,306,306,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,55,SerieA,2020/2021,10842,10842,100.0,0,5459,379,379,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,55,SerieA,2021/2022,10945,10945,100.0,0,5612,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,55,SerieA,2022/2023,11144,11144,100.0,0,5868,381,381,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,55,SerieA,2023/2024,11137,11137,100.0,0,5715,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,55,SerieA,2024/2025,11118,11118,100.0,0,5606,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,55,SerieA,2025/2026,11157,11157,100.0,0,5721,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,87,LaLiga,2020/2021,10842,10842,100.0,0,5072,380,380,100.0,0.0,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,87,LaLiga,2021/2022,11038,11038,100.0,0,5344,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,87,LaLiga,2022/2023,11032,11032,100.0,0,5773,379,379,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,87,LaLiga,2023/2024,11083,11083,100.0,0,5689,379,379,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,87,LaLiga,2024/2025,11130,11130,100.0,0,5928,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,aerials_won,defensive_duel_passing,REQUIRED,87,LaLiga,2025/2026,11191,11191,100.0,0,6088,380,380,100.0,0.0,0.0,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,47,EPL,2020/2021,9628,726,7.5405,0,0,327,380,86.0526,,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,47,EPL,2021/2022,9722,740,7.6116,0,0,333,380,87.6316,,0.0711,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,47,EPL,2022/2023,10575,807,7.6312,0,0,344,380,90.5263,,0.0196,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,47,EPL,2023/2024,10604,955,9.006,0,0,347,380,91.3158,,1.3748,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,47,EPL,2024/2025,10797,1031,9.5489,0,0,356,380,93.6842,,0.5429,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,47,EPL,2025/2026,10725,971,9.0536,0,0,354,380,93.1579,,-0.4953,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,53,Ligue1,2020/2021,10730,720,6.7102,0,0,326,380,85.7895,-0.8303,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,53,Ligue1,2021/2022,10753,771,7.1701,0,0,341,380,89.7368,-0.4415,0.4599,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,53,Ligue1,2022/2023,10771,884,8.2072,0,0,344,380,90.5263,0.576,1.0371,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,53,Ligue1,2023/2024,8774,699,7.9667,0,0,279,306,91.1765,-1.0393,-0.2405,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,53,Ligue1,2024/2025,8795,837,9.5168,0,0,290,306,94.7712,-0.0321,1.5501,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,53,Ligue1,2025/2026,8784,792,9.0164,0,0,283,306,92.4837,-0.0372,-0.5004,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,54,Bundesliga,2020/2021,8652,629,7.27,0,0,268,306,87.5817,-0.2705,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,54,Bundesliga,2021/2022,8775,679,7.7379,0,0,267,306,87.2549,0.1263,0.4679,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,54,Bundesliga,2022/2023,8865,679,7.6593,0,0,277,306,90.5229,0.0281,-0.0786,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,54,Bundesliga,2023/2024,8912,796,8.9318,0,0,287,306,93.7908,-0.0742,1.2725,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,54,Bundesliga,2024/2025,8906,824,9.2522,0,0,288,306,94.1176,-0.2967,0.3204,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,54,Bundesliga,2025/2026,8935,877,9.8153,0,0,290,306,94.7712,0.7617,0.5631,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,55,SerieA,2020/2021,10842,835,7.7015,0,0,332,379,87.5989,0.161,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,55,SerieA,2021/2022,10945,734,6.7063,0,0,323,380,85.0,-0.9053,-0.9952,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,55,SerieA,2022/2023,11144,700,6.2814,0,0,330,381,86.6142,-1.3498,-0.4249,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,55,SerieA,2023/2024,11137,777,6.9767,0,0,327,380,86.0526,-2.0293,0.6953,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,55,SerieA,2024/2025,11118,845,7.6003,0,0,345,380,90.7895,-1.9486,0.6236,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,55,SerieA,2025/2026,11157,886,7.9412,0,0,349,380,91.8421,-1.1124,0.3409,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,87,LaLiga,2020/2021,10842,687,6.3365,0,0,314,380,82.6316,-1.204,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,87,LaLiga,2021/2022,11038,723,6.5501,0,0,326,380,85.7895,-1.0615,0.2136,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,87,LaLiga,2022/2023,11032,851,7.7139,0,0,345,379,91.029,0.0827,1.1638,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,87,LaLiga,2023/2024,11083,884,7.9762,0,0,344,379,90.7652,-1.0298,0.2623,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,87,LaLiga,2024/2025,11130,877,7.8796,0,0,348,380,91.5789,-1.6693,-0.0966,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,big_chance_missed_title,shot_xg,OPTIONAL,87,LaLiga,2025/2026,11191,956,8.5426,0,0,352,380,92.6316,-0.511,0.663,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,47,EPL,2020/2021,9628,1987,20.6377,0,0,380,380,100.0,,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,47,EPL,2021/2022,9722,2159,22.2074,0,0,377,380,99.2105,,1.5697,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,47,EPL,2022/2023,10575,2177,20.5863,0,0,379,380,99.7368,,-1.6211,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,47,EPL,2023/2024,10604,2329,21.9634,0,0,379,380,99.7368,,1.3771,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,47,EPL,2024/2025,10797,2266,20.9873,0,0,379,380,99.7368,,-0.9761,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,47,EPL,2025/2026,10725,2260,21.0723,0,0,379,380,99.7368,,0.085,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,53,Ligue1,2020/2021,10730,1779,16.5797,0,0,374,380,98.4211,-4.058,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,53,Ligue1,2021/2022,10753,1837,17.0836,0,0,379,380,99.7368,-5.1238,0.5039,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,53,Ligue1,2022/2023,10771,1891,17.5564,0,0,379,380,99.7368,-3.0299,0.4728,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,53,Ligue1,2023/2024,8774,1731,19.7287,0,0,306,306,100.0,-2.2347,2.1723,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,53,Ligue1,2024/2025,8795,1646,18.7152,0,0,304,306,99.3464,-2.2721,-1.0135,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,53,Ligue1,2025/2026,8784,1653,18.8183,0,0,305,306,99.6732,-2.254,0.1031,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,54,Bundesliga,2020/2021,8652,1500,17.337,0,0,305,306,99.6732,-3.3007,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,54,Bundesliga,2021/2022,8775,1557,17.7436,0,0,304,306,99.3464,-4.4638,0.4066,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,54,Bundesliga,2022/2023,8865,1612,18.1839,0,0,305,306,99.6732,-2.4024,0.4403,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,54,Bundesliga,2023/2024,8912,1865,20.9268,0,0,306,306,100.0,-1.0366,2.7429,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,54,Bundesliga,2024/2025,8906,1776,19.9416,0,0,305,306,99.6732,-1.0457,-0.9852,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,54,Bundesliga,2025/2026,8935,1753,19.6195,0,0,306,306,100.0,-1.4528,-0.3221,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,55,SerieA,2020/2021,10842,1986,18.3177,0,0,378,379,99.7361,-2.32,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,55,SerieA,2021/2022,10945,2113,19.3056,0,0,380,380,100.0,-2.9018,0.9879,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,55,SerieA,2022/2023,11144,2139,19.1942,0,0,380,381,99.7375,-1.3921,-0.1114,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,55,SerieA,2023/2024,11137,2123,19.0626,0,0,379,380,99.7368,-2.9008,-0.1316,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,55,SerieA,2024/2025,11118,2095,18.8433,0,0,380,380,100.0,-2.144,-0.2193,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,55,SerieA,2025/2026,11157,2102,18.8402,0,0,379,380,99.7368,-2.2321,-0.0031,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,87,LaLiga,2020/2021,10842,1516,13.9827,0,0,369,380,97.1053,-6.655,,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,87,LaLiga,2021/2022,11038,1893,17.1498,0,0,378,380,99.4737,-5.0576,3.1671,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,87,LaLiga,2022/2023,11032,1898,17.2045,0,0,378,379,99.7361,-3.3818,0.0547,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,87,LaLiga,2023/2024,11083,1947,17.5674,0,0,379,379,100.0,-4.396,0.3629,2020/2021,2025/2026,False,False,OK
fact_player_match_stats,blocked_shots,shot_xg,OPTIONAL,87,LaLiga,2024/2025,11130,1920,17.2507,0,0,378,380,99.4737,-3.7366,-0.3167,2020/2021,2025/2026,False,False,OK
